Experience,Rating,Profile,Fees,city,and,bams,bds,bhms,ddv,ddvl,dnb,ent,in,mbbs,md,mds,ms,of,oral,phd,post
14,9,Dermatologists,300,Hyderabad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,10,Dentist,400,Delhi,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9,10,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,300,Bangalore,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18,10,Homeopath,920,Mumbai,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22,0,ENT Specialist,300,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,8,ENT Specialist,600,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
12,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,10,Homeopath,300,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
7,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
6,0,Dermatologists,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,10,Dentist,300,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,Ayurveda,200,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,General Medicine,250,Coimbatore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,0,General Medicine,200,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
12,10,Dentist,450,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
9,10,Dermatologists,500,Mumbai,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10,0,Homeopath,100,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,10,General Medicine,100,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10,0,Homeopath,100,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Homeopath,250,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17,0,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16,10,Homeopath,500,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,10,General Medicine,600,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dentist,300,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dermatologists,600,Mumbai,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
12,10,Dermatologists,450,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,0,Ayurveda,150,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,General Medicine,100,Coimbatore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4,10,Homeopath,500,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,9,Dermatologists,400,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,Homeopath,500,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,Homeopath,750,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,0,Dentist,150,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,10,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7,10,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Dentist,100,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11,10,Homeopath,200,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,ENT Specialist,600,Bangalore,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,500,Delhi,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18,0,Ayurveda,100,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38,0,General Medicine,100,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,10,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,ENT Specialist,250,Chennai,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0
29,0,Ayurveda,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
32,10,Dentist,600,Delhi,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
22,9,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,Homeopath,50,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,9,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14,0,General Medicine,250,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,0,Homeopath,500,Mumbai,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15,10,Dermatologists,800,Mumbai,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5,0,ENT Specialist,100,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,0,ENT Specialist,500,Delhi,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
18,10,ENT Specialist,500,Mumbai,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
29,0,General Medicine,300,Chennai,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
29,10,Dentist,300,Mumbai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,Dentist,250,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,ENT Specialist,100,Delhi,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
13,0,Ayurveda,100,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,General Medicine,300,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,Dermatologists,500,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Dermatologists,100,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
22,0,Dentist,600,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Homeopath,300,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,9,ENT Specialist,600,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13,0,Homeopath,300,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27,9,ENT Specialist,800,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
18,10,ENT Specialist,800,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8,0,Dentist,500,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,0,Ayurveda,500,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12,0,Ayurveda,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,0,Homeopath,600,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,Homeopath,300,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,0,Dentist,200,Thiruvananthapuram,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,0,Dermatologists,300,Delhi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
8,0,Dermatologists,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
15,0,Dermatologists,500,Delhi,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20,0,General Medicine,100,Bangalore,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6,0,ENT Specialist,500,Chennai,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2,0,Ayurveda,100,Ernakulam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
12,10,Dermatologists,500,Chennai,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,0,General Medicine,150,Coimbatore,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
16,10,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28,8,Dermatologists,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,Homeopath,200,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Homeopath,100,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13,0,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,0,Dentist,200,Hyderabad,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
12,0,Dermatologists,400,Hyderabad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0,Homeopath,250,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,10,Dermatologists,400,Delhi,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
14,0,Ayurveda,300,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,0,Ayurveda,150,Bangalore,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,9,Dermatologists,250,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
17,0,Ayurveda,200,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11,10,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,0,Homeopath,150,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,Homeopath,500,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Dentist,200,Ernakulam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,9,ENT Specialist,600,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
7,0,Homeopath,750,Hyderabad,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Dermatologists,300,Ernakulam,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
14,10,Dentist,100,Hyderabad,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
25,0,Dentist,300,Bangalore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,10,Dermatologists,100,Mumbai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
21,10,General Medicine,200,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
54,0,General Medicine,200,Ernakulam,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,Homeopath,200,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,0,Homeopath,450,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Dentist,200,Mumbai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,10,Dermatologists,100,Mumbai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
45,0,Ayurveda,30,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,Ayurveda,100,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7,10,Dentist,200,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,Dentist,100,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,450,Hyderabad,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,10,Dentist,600,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16,10,Dentist,100,Chennai,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,0,Dermatologists,300,Delhi,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,0,General Medicine,500,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,Dentist,200,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,0,ENT Specialist,100,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
45,0,General Medicine,50,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,10,Dentist,250,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,Dermatologists,700,Mumbai,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21,0,ENT Specialist,750,Bangalore,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
16,0,Ayurveda,100,Bangalore,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dermatologists,500,Bangalore,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
27,10,ENT Specialist,100,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,Dermatologists,400,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,0,Ayurveda,300,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,Homeopath,750,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,0,General Medicine,500,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,0,Dermatologists,200,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,8,Dermatologists,600,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7,0,Dermatologists,500,Delhi,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9,0,Ayurveda,300,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10,Dermatologists,700,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
7,9,Dentist,100,Hyderabad,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,10,General Medicine,500,Bangalore,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6,0,Homeopath,250,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,Dentist,100,Ernakulam,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,0,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
31,0,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dentist,150,Thiruvananthapuram,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,ENT Specialist,500,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24,10,Ayurveda,100,Mumbai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
19,10,General Medicine,800,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,10,Homeopath,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40,10,Dentist,200,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,Ayurveda,70,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dentist,250,Delhi,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12,10,Dermatologists,700,Mumbai,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
16,10,General Medicine,300,Bangalore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7,0,Dentist,100,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21,9,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4,0,Dentist,100,Chennai,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,Dermatologists,100,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18,0,General Medicine,300,Delhi,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,10,General Medicine,350,Bangalore,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
35,9,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19,10,Homeopath,500,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14,10,Ayurveda,250,Chennai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,10,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25,0,ENT Specialist,250,Bangalore,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10,0,Homeopath,300,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,General Medicine,700,Coimbatore,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
11,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,Ayurveda,100,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,Homeopath,300,Hyderabad,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
22,10,Dentist,150,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,9,Dermatologists,400,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,ENT Specialist,700,Delhi,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
28,10,ENT Specialist,300,Hyderabad,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,9,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40,10,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,Ayurveda,400,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,10,Dermatologists,400,Mumbai,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,Dentist,200,Coimbatore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,Homeopath,150,Chennai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,General Medicine,500,Delhi,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
31,0,Ayurveda,250,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,10,Dentist,100,Chennai,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
17,9,General Medicine,100,Delhi,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1
9,0,Dentist,500,Delhi,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,10,Dentist,300,Ernakulam,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
23,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11,0,Dermatologists,700,Mumbai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32,0,General Medicine,500,Mumbai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Ayurveda,500,Delhi,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,10,Dermatologists,500,Hyderabad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,Ayurveda,50,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,10,Dentist,200,Chennai,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,0,General Medicine,100,Mumbai,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36,0,Dermatologists,400,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,8,Dermatologists,300,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
23,0,Homeopath,50,Mumbai,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,Dentist,200,Delhi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,0,Homeopath,150,Hyderabad,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Homeopath,100,Mumbai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47,10,Dermatologists,300,Chennai,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
20,10,Homeopath,200,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,10,ENT Specialist,300,Delhi,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
9,10,General Medicine,150,Chennai,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
18,10,Ayurveda,150,Bangalore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33,4,General Medicine,700,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12,0,ENT Specialist,600,Hyderabad,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4,0,Homeopath,200,Bangalore,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,General Medicine,450,Delhi,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,0,General Medicine,200,Coimbatore,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,0,ENT Specialist,700,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
43,0,General Medicine,100,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,10,General Medicine,500,Mumbai,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
25,0,Ayurveda,500,Delhi,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
5,0,Dentist,200,Hyderabad,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
36,0,General Medicine,300,Hyderabad,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19,7,Dermatologists,500,Delhi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9,0,Ayurveda,150,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,10,Ayurveda,500,Delhi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,Ayurveda,60,Mumbai,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,Homeopath,100,Delhi,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,10,Dermatologists,500,Bangalore,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
33,0,Ayurveda,500,Mumbai,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,10,Dentist,100,Bangalore,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4,0,Dentist,200,Bangalore,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,General Medicine,300,Chennai,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
39,0,General Medicine,600,Chennai,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,Ayurveda,100,Ernakulam,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,ENT Specialist,700,Mumbai,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
